609.24,609.24,1.00
609.24,609.24,1.00
609.26,609.26,1.00
609.26,609.26,1.00
609.13,609.13,1.00
609.13,609.13,1.00
609.13,609.13,1.00
610.28,610.28,1.00
610.28,610.28,1.00
608.94,608.94,1.00
608.94,608.94,1.00
608.94,608.94,1.00
609.62,609.62,1.00
609.62,609.62,1.00
609.22,609.22,1.00
609.22,609.22,1.00
609.22,609.22,1.00
609.22,609.22,1.00
609.22,609.22,1.00
609.17,609.17,1.00
609.17,609.17,1.00
609.26,609.26,1.00
609.26,609.26,1.00
609.26,609.26,1.00
609.12,609.12,1.00
609.12,609.12,1.00
608.94,608.94,1.00
608.94,608.94,1.00
608.94,608.94,1.00
609.03,609.03,1.00
609.03,609.03,1.00
613.89,613.89,1.00
613.89,613.89,1.00
613.89,613.89,1.00
609.06,609.06,1.00
609.06,609.06,1.00
609.14,609.14,1.00
609.14,609.14,1.00
609.05,609.05,1.00
609.05,609.05,1.00
609.05,609.05,1.00
609.11,609.11,1.00
609.11,609.11,1.00
608.96,608.96,1.00
608.96,608.96,1.00
608.96,608.96,1.00
609.10,609.10,1.00
609.10,609.10,2.00
608.94,608.94,1.00
608.94,608.94,2.00
609.03,609.03,1.00
609.03,609.03,2.00
609.03,609.03,1.00
608.93,608.93,1.00
608.93,608.93,1.00
615.77,615.77,1.00
615.77,615.77,2.00
615.77,615.77,1.00
609.18,609.18,1.00
609.18,609.18,1.00
609.02,609.02,1.00
609.02,609.02,2.00
609.02,609.02,1.00
609.05,609.05,1.00
609.05,609.05,1.00
609.40,609.40,1.00
609.40,609.40,2.00
609.21,609.21,1.00
609.21,609.21,1.00
609.21,609.21,1.00
609.17,609.17,1.00
609.17,609.17,2.00
609.02,609.02,1.00
609.02,609.02,1.00
609.02,609.02,1.00
609.31,609.31,1.00
609.31,609.31,2.00
609.14,609.14,1.00
609.14,609.14,1.00
609.14,609.14,1.00
615.46,615.46,1.00
615.46,615.46,2.00
609.01,609.01,1.00
609.01,609.01,1.00
609.01,609.01,1.00
609.01,609.01,1.00
609.01,609.01,2.00
608.95,608.95,1.00
608.95,608.95,1.00
608.95,608.95,1.00
608.95,608.95,1.00
608.95,608.95,2.00
608.84,608.84,1.00
608.84,608.84,1.00
608.94,608.94,1.00
608.94,608.94,1.00
608.94,608.94,2.00
609.06,609.06,1.00
609.06,609.06,1.00
608.94,608.94,1.00
608.94,608.94,1.00
608.94,608.94,2.00
608.78,608.78,1.00
608.78,608.78,1.00
610.86,610.86,1.00
610.86,610.86,1.00
610.86,610.86,2.00
608.76,608.76,1.00
608.76,608.76,1.00
608.59,608.59,1.00
608.59,608.59,1.00
608.71,608.71,2.00
608.71,608.71,1.00
608.71,608.71,1.00
608.70,608.70,1.00
608.70,608.70,1.00
608.73,608.73,2.00
608.73,608.73,1.00
608.73,608.73,1.00
608.80,608.80,1.00
608.80,608.80,1.00
608.91,608.91,2.00
608.91,608.91,1.00
608.91,608.91,1.00
608.84,608.84,1.00
608.84,608.84,1.00
608.95,608.95,2.00
608.95,608.95,1.00
608.95,608.95,1.00
608.77,608.77,1.00
608.77,608.77,1.00
608.94,608.94,1.00
608.94,608.94,1.00
609.70,609.70,1.00
609.70,609.70,1.00
609.70,609.70,1.00
608.98,608.98,2.00
608.98,608.98,1.00
609.04,609.04,1.00
609.04,609.04,1.00
609.04,609.04,1.00
608.96,608.96,2.00
608.96,608.96,1.00
608.78,608.78,1.00
608.78,608.78,1.00
608.78,608.78,1.00
608.91,608.91,2.00
608.91,608.91,1.00
608.84,608.84,1.00
608.84,608.84,1.00
608.84,608.84,1.00
608.82,608.82,2.00
608.82,608.82,1.00
608.81,608.81,1.00
608.81,608.81,1.00
613.67,613.67,1.00
613.67,613.67,2.00
613.67,613.67,1.00
608.98,608.98,1.00
608.98,608.98,1.00
608.84,608.84,1.00
608.84,608.84,1.00
608.84,608.84,1.00
608.78,608.78,1.00
608.78,608.78,1.00
608.77,608.77,1.00
608.77,608.77,1.00
608.77,608.77,1.00
608.64,608.64,1.00
608.64,608.64,1.00
608.85,608.85,1.00
608.85,608.85,1.00
608.85,608.85,1.00
608.81,608.81,1.00
608.81,608.81,1.00
608.69,608.69,1.00
608.69,608.69,1.00
608.75,608.75,1.00
608.75,608.75,1.00
608.75,608.75,1.00
617.41,617.41,1.00
617.41,617.41,1.00
608.89,608.89,1.00
608.89,608.89,1.00
608.89,608.89,1.00
608.78,608.78,1.00
608.78,608.78,1.00
608.87,608.87,1.00
608.87,608.87,1.00
608.87,608.87,1.00
609.06,609.06,1.00
609.06,609.06,1.00
608.81,608.81,1.00
608.81,608.81,1.00
608.81,608.81,1.00
608.89,608.89,1.00
608.89,608.89,1.00
608.86,608.86,1.00
608.86,608.86,1.00
608.86,608.86,1.00
608.86,608.86,1.00
608.86,608.86,1.00
608.81,608.81,1.00
608.81,608.81,1.00
612.58,612.58,1.00
612.58,612.58,1.00
612.58,612.58,1.00
608.59,608.59,1.00
608.59,608.59,1.00
608.59,608.59,1.00
608.59,608.59,1.00
608.59,608.59,1.00
608.84,608.84,1.00
608.84,608.84,1.00
608.66,608.66,1.00
608.66,608.66,1.00
608.66,608.66,1.00
608.76,608.76,1.00
608.76,608.76,1.00
609.02,609.02,1.00
609.02,609.02,1.00
608.87,608.87,1.00
608.87,608.87,1.00
608.87,608.87,1.00
608.77,608.77,1.00
608.77,608.77,1.00
608.84,608.84,1.00
608.84,608.84,1.00
608.84,608.84,1.00
608.57,608.57,1.00
608.57,608.57,1.00
609.27,609.27,1.00
609.27,609.27,1.00
609.27,609.27,1.00
608.91,608.91,1.00
608.91,608.91,1.00
608.71,608.71,1.00
608.71,608.71,1.00
608.71,608.71,1.00
608.70,608.70,1.00
608.70,608.70,1.00
609.02,609.02,2.00
609.02,609.02,1.00
608.96,608.96,1.00
608.96,608.96,1.00
608.96,608.96,1.00
609.07,609.07,1.00
609.07,609.07,1.00
609.18,609.18,1.00
609.18,609.18,1.00
609.18,609.18,1.00
609.04,609.04,1.00
609.04,609.04,1.00
608.70,608.70,1.00
608.70,608.70,1.00
608.70,608.70,1.00
616.35,616.35,1.00
616.35,616.35,1.00
609.11,609.11,1.00
609.11,609.11,1.00
609.11,609.11,1.00
608.86,608.86,1.00
608.86,608.86,1.00
608.79,608.79,1.00
608.79,608.79,1.00
608.87,608.87,1.00
608.87,608.87,1.00
608.87,608.87,1.00
608.85,608.85,1.00
608.85,608.85,1.00
608.86,608.86,1.00
608.86,608.86,1.00
608.86,608.86,1.00
609.01,609.01,1.00
609.01,609.01,1.00
609.15,609.15,1.00
609.15,609.15,1.00
609.15,609.15,1.00
609.11,609.11,1.00
609.11,609.11,1.00
616.57,616.57,1.00
616.57,616.57,1.00
616.57,616.57,1.00
609.19,609.19,1.00
609.19,609.19,1.00
608.89,608.89,1.00
608.89,608.89,2.00
608.89,608.89,1.00
609.06,609.06,1.00
609.06,609.06,1.00
609.04,609.04,1.00
609.04,609.04,1.00
609.13,609.13,1.00
609.13,609.13,1.00
609.13,609.13,1.00
609.15,609.15,1.00
609.15,609.15,1.00
609.26,609.26,1.00
609.26,609.26,1.00
609.26,609.26,1.00
609.10,609.10,1.00
609.10,609.10,1.00
609.07,609.07,1.00
609.07,609.07,1.00
609.07,609.07,1.00
616.33,616.33,1.00
616.33,616.33,1.00
609.00,609.00,1.00
609.00,609.00,1.00
609.00,609.00,1.00
609.28,609.28,1.00
609.28,609.28,1.00
609.36,609.36,1.00
609.36,609.36,1.00
608.95,608.95,1.00
608.95,608.95,1.00
608.95,608.95,1.00
609.02,609.02,1.00
609.02,609.02,1.00
608.99,608.99,1.00
608.99,608.99,1.00
608.99,608.99,1.00
609.02,609.02,1.00
609.02,609.02,1.00
608.78,608.78,1.00
608.78,608.78,1.00
608.78,608.78,2.00
608.90,608.90,1.00
608.90,608.90,1.00
611.62,611.62,1.00
611.62,611.62,1.00
609.01,609.01,1.00
609.01,609.01,1.00
609.01,609.01,1.00
609.32,609.32,1.00
609.32,609.32,1.00
608.99,608.99,1.00
608.99,608.99,1.00
608.99,608.99,1.00
609.03,609.03,1.00
609.03,609.03,1.00
608.91,608.91,1.00
608.91,608.91,1.00
608.91,608.91,1.00
608.92,608.92,1.00
608.92,608.92,1.00
609.18,609.18,1.00
609.18,609.18,1.00
609.18,609.18,1.00
608.85,608.85,1.00
608.85,608.85,1.00
609.06,609.06,1.00
609.06,609.06,1.00
609.03,609.03,1.00
609.03,609.03,1.00
609.03,609.03,1.00
609.46,609.46,1.00
609.46,609.46,1.00
609.18,609.18,1.00
609.18,609.18,1.00
609.18,609.18,1.00
609.15,609.15,1.00
609.15,609.15,1.00
608.84,608.84,1.00
608.84,608.84,1.00
608.84,608.84,1.00
608.93,608.93,1.00
608.93,608.93,1.00
609.20,609.20,1.00
609.20,609.20,1.00
609.20,609.20,1.00
608.94,608.94,1.00
608.94,608.94,1.00
608.81,608.81,1.00
608.81,608.81,1.00
608.81,608.81,1.00
608.86,608.86,1.00
608.86,608.86,1.00
608.86,608.86,1.00
608.86,608.86,1.00
615.76,615.76,1.00
615.76,615.76,1.00
615.76,615.76,1.00
609.22,609.22,1.00
609.22,609.22,1.00
609.32,609.32,1.00
609.32,609.32,1.00
609.32,609.32,1.00
608.99,608.99,1.00
608.99,608.99,1.00
608.98,608.98,1.00
608.98,608.98,1.00
608.98,608.98,1.00
608.94,608.94,1.00
608.94,608.94,1.00
609.15,609.15,1.00
609.15,609.15,1.00
609.15,609.15,1.00
608.98,608.98,1.00
608.98,608.98,1.00
609.37,609.37,1.00
609.37,609.37,1.00
609.01,609.01,1.00
609.01,609.01,1.00
609.01,609.01,1.00
618.33,618.33,1.00
618.33,618.33,1.00
608.95,608.95,1.00
608.95,608.95,1.00
608.95,608.95,1.00
608.86,608.86,1.00
608.86,608.86,1.00
608.78,608.78,1.00
608.78,608.78,1.00
608.78,608.78,1.00
608.92,608.92,1.00
608.92,608.92,1.00
608.91,608.91,1.00
608.91,608.91,1.00
608.91,608.91,1.00
608.81,608.81,1.00
608.81,608.81,1.00
608.80,608.80,1.00
608.80,608.80,1.00
609.06,609.06,1.00
609.06,609.06,1.00
609.06,609.06,1.00
608.92,608.92,1.00
608.92,608.92,1.00
612.31,612.31,1.00
612.31,612.31,1.00
612.31,612.31,1.00
608.98,608.98,1.00
608.98,608.98,1.00
608.95,608.95,1.00
608.95,608.95,1.00
608.95,608.95,1.00
609.05,609.05,1.00
609.05,609.05,1.00
608.92,608.92,1.00
608.92,608.92,1.00
608.92,608.92,1.00
609.14,609.14,1.00
609.14,609.14,1.00
609.07,609.07,1.00
609.07,609.07,1.00
609.40,609.40,1.00
609.40,609.40,1.00
609.40,609.40,1.00
609.31,609.31,1.00
609.31,609.31,1.00
608.96,608.96,2.00
608.96,608.96,1.00
608.96,608.96,1.00
608.80,608.80,1.00
608.80,608.80,1.00
609.16,609.16,1.00
609.16,609.16,1.00
609.16,609.16,1.00
609.22,609.22,1.00
609.22,609.22,1.00
609.21,609.21,1.00
609.21,609.21,1.00
609.21,609.21,1.00
609.11,609.11,1.00
609.11,609.11,1.00
608.99,608.99,1.00
608.99,608.99,1.00
609.07,609.07,1.00
609.07,609.07,1.00
609.07,609.07,1.00
608.91,608.91,1.00
608.91,608.91,1.00
609.04,609.04,1.00
609.04,609.04,1.00
609.04,609.04,1.00
609.04,609.04,1.00
609.04,609.04,1.00
608.93,608.93,1.00
608.93,608.93,1.00
608.93,608.93,1.00
615.09,615.09,1.00
615.09,615.09,1.00
608.92,608.92,1.00
608.92,608.92,1.00
608.92,608.92,1.00
609.23,609.23,1.00
609.23,609.23,1.00
608.79,608.79,1.00
608.79,608.79,1.00
608.85,608.85,1.00
608.85,608.85,1.00
608.85,608.85,1.00
608.94,608.94,1.00
608.94,608.94,1.00
608.87,608.87,1.00
608.87,608.87,1.00
608.87,608.87,1.00
609.13,609.13,1.00
609.13,609.13,1.00
609.11,609.11,1.00
609.11,609.11,1.00
609.11,609.11,1.00
609.15,609.15,1.00
609.15,609.15,1.00
615.87,615.87,1.00
615.87,615.87,1.00
615.87,615.87,1.00
609.18,609.18,1.00
609.18,609.18,1.00
609.16,609.16,1.00
609.16,609.16,1.00
608.96,608.96,1.00
608.96,608.96,1.00
608.96,608.96,1.00
609.06,609.06,1.00
609.06,609.06,1.00
608.89,608.89,1.00
608.89,608.89,1.00
608.89,608.89,1.00
609.12,609.12,1.00
609.12,609.12,1.00
609.13,609.13,1.00
609.13,609.13,1.00
609.13,609.13,1.00
609.29,609.29,1.00
609.29,609.29,1.00
609.18,609.18,1.00
609.18,609.18,1.00
609.18,609.18,1.00
615.82,615.82,1.00
615.82,615.82,1.00
609.06,609.06,1.00
609.06,609.06,1.00
609.02,609.02,1.00
609.09,609.09,1.00
609.09,609.09,1.00
609.16,609.16,1.00
609.16,609.16,1.00
608.96,608.96,1.00
608.96,608.96,1.00
608.96,608.96,1.00
609.14,609.14,1.00
609.14,609.14,1.00
609.13,609.13,1.00
609.13,609.13,1.00
609.13,609.13,1.00
609.01,609.01,1.00
609.01,609.01,1.00
609.01,609.01,1.00
609.01,609.01,1.00
609.01,609.01,1.00
608.88,608.88,1.00
608.88,608.88,1.00
611.69,611.69,1.00
611.69,611.69,1.00
611.69,611.69,1.00
608.93,608.93,1.00
608.93,608.93,1.00
608.94,608.94,1.00
608.94,608.94,1.00
609.27,609.27,1.00
609.27,609.27,1.00
609.27,609.27,1.00
608.87,608.87,1.00
608.87,608.87,1.00
608.89,608.89,1.00
608.89,608.89,1.00
608.89,608.89,1.00
608.80,608.80,1.00
608.80,608.80,1.00
608.78,608.78,1.00
608.78,608.78,1.00
608.78,608.78,1.00
608.89,608.89,1.00
608.89,608.89,1.00
608.75,608.75,1.00
608.75,608.75,1.00
608.75,608.75,1.00
608.62,608.62,1.00
608.62,608.62,1.00
608.85,608.85,1.00
608.85,608.85,1.00
609.23,609.23,1.00
609.23,609.23,1.00
609.23,609.23,1.00
608.70,608.70,1.00
608.70,608.70,1.00
608.82,608.82,1.00
608.82,608.82,1.00
608.82,608.82,1.00
608.68,608.68,1.00
608.68,608.68,1.00
608.57,608.57,1.00
608.57,608.57,1.00
608.57,608.57,1.00
608.91,608.91,1.00
608.91,608.91,1.00
609.14,609.14,1.00
609.14,609.14,1.00
609.14,609.14,1.00
609.01,609.01,1.00
609.01,609.01,1.00
609.09,609.09,1.00
609.09,609.09,1.00
614.82,614.82,1.00
614.82,614.82,1.00
614.82,614.82,1.00
609.61,609.61,1.00
609.61,609.61,1.00
609.02,609.02,1.00
609.02,609.02,1.00
609.02,609.02,1.00
608.91,608.91,1.00
608.91,608.91,1.00
608.92,608.92,1.00
608.92,608.92,1.00
608.92,608.92,1.00
608.99,608.99,1.00
608.99,608.99,1.00
609.20,609.20,1.00
609.20,609.20,1.00
609.20,609.20,1.00
608.78,608.78,1.00
608.78,608.78,1.00
608.98,608.98,1.00
608.98,608.98,1.00
608.89,608.89,1.00
608.89,608.89,1.00
608.89,608.89,1.00
614.08,614.08,1.00
614.08,614.08,2.00
608.95,608.95,1.00
608.95,608.95,1.00
608.95,608.95,1.00
608.88,608.88,1.00
608.88,608.88,2.00
